Cluster	Canon-4	Canon-6	Canon-7	Canon-8_4008	Canon-10	Canon-12	Canon-14_3060	Canon-15	Canon-17	Canon-19	Canon-21_3053	Canon-23	Canon-25	Canon-27_3073	Canon-29_4003	Canon-31_3040	Canon-33_2027	Canon-34_2033	Canon-35	Canon-36_2024	Canon-38_1004.combined	Canon-40_3036.combined	Canon-42_2026.combined	Canon-43	Canon-44	Canon-45	Canon-46_4035	Canon-48	Canon-49	Canon-50	Canon-52	Canon-54	Canon-56	Canon-57	Canon-58
Roseo_Cluster_1151	7	1	0	3	6	2	1	0	6	0	2	1	0	1	2	2	0	1	0	1	1	7	7	2	1	1	0	1	1	0	0	2	0	0	1
Roseo_Cluster_1804	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	11	3	14	11	1	1	3	0	3	8	0	1	2	0	0	0
Roseo_Cluster_174	4	1	0	3	2	2	2	1	1	1	5	0	0	2	2	0	0	1	3	6	1	2	3	1	1	1	1	2	1	2	2	4	1	1	0
Roseo_Cluster_279	2	0	1	4	3	2	0	1	6	0	1	1	0	0	1	0	1	1	1	5	4	2	3	4	0	0	1	1	2	3	3	2	2	2	0
Roseo_Cluster_324	3	3	1	0	3	3	2	0	4	1	4	1	0	2	5	0	0	3	1	4	3	1	4	0	2	1	0	1	0	1	1	1	0	3	1
Roseo_Cluster_379	4	4	0	3	3	3	3	0	5	0	3	0	0	1	2	0	0	1	0	6	2	7	2	1	1	3	1	0	0	2	1	1	0	0	0
Roseo_Cluster_553	5	1	0	4	0	2	2	0	6	1	3	0	0	2	1	2	0	3	1	1	1	2	6	1	1	2	0	2	2	3	0	4	1	0	0
Roseo_Cluster_594	4	3	0	2	1	0	2	1	6	1	2	0	0	1	4	2	1	2	0	7	0	0	3	1	0	3	0	0	3	2	2	3	0	2	1
Roseo_Cluster_645	5	4	0	1	2	0	3	0	4	0	8	1	0	1	3	0	1	0	1	3	4	3	0	0	0	0	0	4	4	1	2	3	0	1	0
Roseo_Cluster_678	2	1	0	4	3	3	2	1	6	0	5	0	0	2	1	1	1	2	0	5	0	1	4	2	1	0	0	2	0	4	1	3	1	1	0
Roseo_Cluster_694	2	2	0	4	5	1	2	0	4	0	3	1	0	3	4	0	0	1	1	5	3	2	5	1	0	0	0	2	3	2	1	1	0	1	0
Roseo_Cluster_709	4	2	0	1	0	4	3	0	4	0	1	0	0	1	3	1	1	0	1	5	2	2	4	0	0	1	1	0	2	2	3	5	3	3	0
Roseo_Cluster_1074	3	4	0	2	2	3	1	0	3	0	1	0	1	1	1	0	0	1	0	4	4	7	4	0	1	1	1	5	3	1	1	1	2	1	0
Roseo_Cluster_1437	4	1	2	1	4	2	1	0	11	0	2	0	0	1	0	0	0	2	2	5	3	7	3	0	1	2	0	2	0	1	1	1	0	0	0
Roseo_Cluster_1472	0	1	0	5	6	1	0	0	8	0	3	0	1	2	1	0	0	0	0	2	5	4	1	0	6	1	0	0	0	7	0	2	0	2	1
Roseo_Cluster_80	0	0	0	5	0	0	4	0	9	0	3	1	0	2	2	0	0	0	1	5	1	7	6	1	0	0	1	2	1	2	4	0	0	1	0
Roseo_Cluster_327	4	0	0	4	2	1	0	0	4	0	6	1	0	2	2	1	0	0	1	11	2	6	1	0	0	1	0	3	0	1	0	1	2	2	0
Roseo_Cluster_549	2	1	0	4	2	3	1	0	6	0	2	0	0	2	1	0	1	1	1	11	0	0	2	1	0	2	0	4	0	5	2	1	0	2	1
Roseo_Cluster_610	1	2	0	2	2	2	1	0	7	0	2	2	0	2	1	0	2	2	2	4	5	8	1	3	0	0	0	2	1	0	1	2	1	0	0
Roseo_Cluster_712	2	2	0	2	2	4	3	0	7	0	3	1	0	0	3	0	1	0	0	0	2	4	3	2	0	1	0	4	2	7	0	3	0	0	0
Roseo_Cluster_769	1	3	1	4	3	0	0	0	1	2	6	0	0	7	3	0	0	1	0	3	1	2	4	1	1	2	0	3	3	5	0	0	0	0	1
Roseo_Cluster_844	4	3	0	4	7	0	3	1	3	0	10	0	0	0	3	0	1	0	1	2	0	3	4	0	0	1	0	1	0	5	0	0	0	1	1
Roseo_Cluster_1084	4	2	0	5	0	0	1	0	5	0	2	1	0	3	0	0	0	0	0	3	3	4	4	1	1	2	1	3	1	4	0	3	1	3	1
Roseo_Cluster_1430	1	3	1	0	1	3	2	0	7	0	0	0	0	0	1	1	1	0	1	11	2	4	2	3	1	2	1	1	3	1	1	2	2	0	0
Roseo_Cluster_406	1	2	0	3	2	1	2	0	6	0	3	2	0	0	2	0	0	1	0	8	8	3	3	0	1	1	0	1	1	4	1	0	0	1	0
Roseo_Cluster_542	2	3	1	1	3	1	1	0	5	0	3	0	0	5	2	0	0	0	0	5	1	2	1	3	2	1	1	2	1	5	0	0	0	5	1
Roseo_Cluster_771	0	0	0	2	8	0	2	0	2	0	13	0	0	0	2	0	2	1	0	0	2	3	4	0	1	0	1	1	4	4	1	0	1	1	2
Roseo_Cluster_874	3	3	0	5	3	1	1	0	10	0	1	0	0	1	3	0	1	2	1	1	6	3	0	0	1	0	1	3	0	2	3	2	0	0	0
Roseo_Cluster_967	1	4	1	1	4	0	1	0	6	0	2	2	0	4	1	0	0	0	0	2	1	3	5	1	0	1	0	3	1	1	4	5	1	2	0
Roseo_Cluster_1017	0	0	0	6	10	0	1	0	6	1	3	0	0	1	2	0	0	2	0	4	3	5	4	1	1	0	1	2	2	2	0	0	0	0	0
Roseo_Cluster_1070	0	0	0	3	2	0	2	0	3	0	4	1	0	1	4	0	0	2	0	10	4	5	2	3	3	0	0	2	0	2	0	0	1	3	0
Roseo_Cluster_1073	4	1	0	5	2	0	2	0	1	0	8	0	0	3	1	0	0	0	0	3	4	5	1	1	1	0	1	3	3	6	0	1	0	1	0
Roseo_Cluster_1077	2	1	0	5	4	0	0	0	8	0	4	0	0	1	2	1	0	0	0	2	7	8	1	1	1	0	0	1	1	6	0	0	1	0	0
Roseo_Cluster_1194	1	1	0	2	2	1	3	0	9	0	1	0	0	3	5	0	0	0	0	1	4	5	2	0	2	1	0	3	4	0	2	2	1	0	2
Roseo_Cluster_1413	2	2	0	2	1	2	2	1	7	0	2	0	0	2	2	0	0	2	0	5	1	4	5	5	2	0	0	3	3	1	0	0	0	1	0
Roseo_Cluster_1664	1	2	0	8	7	1	0	1	2	0	4	0	0	1	5	0	1	1	1	3	2	5	2	1	3	0	0	0	1	4	0	1	0	0	0
Roseo_Cluster_276	3	2	1	0	1	1	0	0	6	0	0	2	0	2	0	1	0	1	0	7	5	5	3	3	2	2	0	2	0	2	0	5	0	0	0
Roseo_Cluster_384	0	0	0	4	1	2	2	0	8	0	6	0	0	2	3	2	0	0	0	2	1	4	6	1	0	0	1	3	2	2	0	0	2	2	0
Roseo_Cluster_457	4	2	0	5	1	2	1	0	4	0	1	3	1	4	4	0	1	1	1	6	1	0	2	1	1	0	0	0	1	0	2	3	1	2	1
Roseo_Cluster_998	1	0	0	6	5	1	1	0	7	0	3	0	0	1	2	1	0	2	2	6	0	2	1	1	0	2	0	1	1	0	1	5	3	1	0
Roseo_Cluster_1628	1	3	0	2	0	0	1	0	3	1	0	0	0	1	1	0	0	0	0	15	2	7	5	4	0	0	1	2	2	1	4	0	0	0	0
Roseo_Cluster_1759	4	1	0	5	1	3	1	0	5	0	1	1	0	1	0	0	0	0	0	15	0	6	2	2	1	2	1	1	0	0	1	2	0	0	0
Roseo_Cluster_1930	1	3	1	2	2	1	1	0	9	1	2	0	0	0	0	0	0	1	0	8	1	5	4	4	2	0	0	4	0	0	1	3	0	0	0
Roseo_Cluster_142	0	0	0	5	0	0	0	0	8	0	3	0	0	1	6	3	1	0	0	3	5	6	1	0	1	1	2	1	2	2	1	2	0	1	0
Roseo_Cluster_183	2	0	0	3	5	3	2	0	6	0	3	4	0	1	3	0	0	3	1	3	2	2	1	1	0	1	0	1	1	2	2	3	0	0	0
Roseo_Cluster_272	6	1	0	2	1	2	2	0	6	0	3	1	0	1	2	0	0	1	1	3	3	3	5	0	2	2	0	1	2	2	2	0	1	0	0
Roseo_Cluster_285	3	0	0	3	4	1	2	0	8	0	2	1	0	0	4	0	0	1	0	2	3	4	4	2	0	0	0	2	6	0	1	2	0	0	0
Roseo_Cluster_311	4	4	1	7	2	2	1	0	3	0	1	1	0	1	1	0	0	0	1	6	2	3	3	0	1	1	0	2	0	2	2	0	2	1	1
Roseo_Cluster_488	1	4	2	6	4	1	0	0	0	0	3	1	0	1	2	0	0	0	1	1	2	7	3	1	1	1	0	1	4	2	2	1	2	0	1
Roseo_Cluster_489	3	1	0	1	3	3	1	0	3	0	1	0	0	5	0	1	1	0	1	2	0	1	8	2	1	1	0	2	3	0	4	1	3	2	1
Roseo_Cluster_496	1	2	0	2	4	2	2	0	5	0	2	1	1	0	2	0	1	1	0	5	1	6	2	1	1	1	0	4	1	1	1	2	1	2	0
Roseo_Cluster_803	4	1	0	1	1	1	1	0	5	1	4	0	0	2	2	0	0	1	2	3	0	1	7	2	0	1	0	0	0	3	3	5	1	1	2
Roseo_Cluster_1051	1	0	0	2	2	2	1	0	6	0	2	0	0	3	0	0	1	1	0	6	4	6	3	1	0	0	0	2	1	1	1	2	6	1	0
Roseo_Cluster_1267	0	0	0	1	1	2	0	0	6	0	1	0	0	6	4	0	0	0	1	2	6	9	1	1	1	0	0	2	1	8	0	2	0	0	0
Roseo_Cluster_1393	1	0	0	10	0	2	1	0	4	0	0	0	0	1	2	0	0	1	0	4	5	10	1	1	0	1	0	3	1	2	2	0	1	2	0
Roseo_Cluster_2	0	2	0	2	5	0	0	1	6	0	4	1	0	1	1	1	1	1	1	4	1	1	2	2	0	1	0	3	5	2	2	1	2	1	0
Roseo_Cluster_47	2	0	0	2	1	2	1	0	6	0	3	0	1	1	2	1	0	1	0	4	2	3	4	1	0	3	0	2	2	3	0	4	0	2	1
Roseo_Cluster_70	1	1	0	3	2	1	0	0	5	0	1	1	0	3	5	0	0	0	0	0	8	5	5	0	0	2	0	5	4	0	1	0	0	0	1
Roseo_Cluster_71	5	0	1	7	5	2	2	0	0	0	0	0	0	4	1	0	0	0	0	3	3	5	3	0	2	1	0	0	1	4	0	2	2	0	1
Roseo_Cluster_74	0	5	0	3	1	1	3	0	3	0	1	1	0	5	4	0	0	0	0	4	11	3	2	0	0	0	0	2	4	0	1	0	0	0	0
Roseo_Cluster_254	3	2	0	0	2	0	1	0	4	0	0	0	0	0	1	0	0	0	0	8	5	8	5	1	3	1	0	0	2	2	1	0	2	2	1
Roseo_Cluster_413	1	0	0	5	2	2	3	0	0	0	3	0	1	1	2	1	0	0	2	7	0	4	4	1	0	0	0	2	1	5	3	1	1	0	2
Roseo_Cluster_893	0	3	1	2	0	2	6	0	2	0	3	1	0	0	1	0	0	2	0	5	5	3	3	0	2	2	0	1	1	3	1	1	2	1	1
Roseo_Cluster_981	1	3	0	0	2	2	5	0	1	0	2	0	0	1	3	0	0	1	0	8	3	4	1	0	1	1	1	3	3	4	0	3	0	1	0
Roseo_Cluster_1046	1	2	0	8	5	2	1	1	3	0	3	0	0	3	3	0	0	1	1	3	1	4	1	1	0	0	0	3	2	1	0	3	0	1	0
Roseo_Cluster_1262	6	1	0	1	1	0	1	0	8	0	1	1	0	1	1	0	2	1	0	6	0	4	5	0	0	1	0	3	1	1	1	2	3	2	0
Roseo_Cluster_1292	3	1	1	2	1	1	0	0	4	0	3	1	0	1	0	0	0	1	1	2	7	3	7	1	1	0	0	5	4	0	2	1	0	0	1
Roseo_Cluster_229	1	2	0	1	1	1	1	0	4	0	2	2	0	1	2	0	0	1	1	11	2	0	4	4	3	2	0	0	0	3	1	2	1	0	0
Roseo_Cluster_264	3	2	0	2	0	1	0	0	5	0	4	0	1	1	1	0	0	0	1	5	2	9	4	1	2	2	0	1	1	2	0	1	1	1	0
Roseo_Cluster_510	3	3	0	1	4	3	0	0	7	0	2	1	0	0	1	1	0	0	0	3	4	4	3	2	0	1	0	1	0	2	1	3	3	0	0
Roseo_Cluster_569	3	0	0	3	2	2	0	0	6	0	7	0	0	1	0	1	0	1	0	2	3	4	3	1	0	1	0	2	2	5	4	0	0	0	0
Roseo_Cluster_642	1	1	0	1	7	0	1	0	5	1	6	1	0	2	2	0	1	0	0	3	2	2	3	1	0	3	1	1	1	3	3	0	1	0	0
Roseo_Cluster_656	1	0	1	1	1	4	2	0	7	0	5	0	0	1	1	1	2	0	1	4	2	4	4	0	1	2	0	0	1	1	2	3	1	0	0
Roseo_Cluster_683	2	1	0	0	5	2	2	0	5	0	1	0	0	1	2	0	2	0	2	5	0	2	4	1	2	2	1	1	2	3	1	1	1	1	1
Roseo_Cluster_840	0	0	0	3	1	1	2	0	3	0	1	0	1	0	9	0	1	1	0	7	1	1	5	6	0	3	0	0	2	1	0	1	2	0	1
Roseo_Cluster_1134	1	0	0	6	3	0	0	1	7	0	2	0	0	0	4	0	0	1	0	4	4	6	5	0	2	0	0	1	1	3	1	0	0	1	0
Roseo_Cluster_1189	0	0	0	9	2	0	0	0	8	2	5	0	0	2	3	0	0	1	0	1	2	5	1	1	2	0	0	0	2	4	0	1	0	0	2
Roseo_Cluster_1376	3	0	0	0	1	3	1	0	11	0	2	0	0	2	0	0	0	1	2	5	2	2	7	0	1	4	0	0	1	0	1	1	2	1	0
Roseo_Cluster_1476	1	1	0	2	10	0	2	0	4	0	7	0	1	4	4	0	0	0	0	3	2	2	3	1	0	0	0	3	3	0	0	0	0	0	0
Roseo_Cluster_1483	3	2	0	4	3	1	1	0	6	0	1	0	0	3	1	0	0	3	0	3	1	4	2	1	3	0	1	2	0	5	0	1	2	0	0
Roseo_Cluster_1660	0	2	0	5	3	0	1	0	6	0	5	1	0	1	0	0	1	0	1	6	4	6	3	3	0	0	0	1	1	1	1	0	0	1	0
Roseo_Cluster_88	1	0	0	2	2	1	2	0	8	0	4	1	0	1	4	0	0	0	0	4	0	3	2	1	0	2	0	6	1	2	0	3	0	2	0
Roseo_Cluster_120	3	1	0	1	3	0	2	0	4	1	1	0	0	2	4	0	0	0	0	5	1	6	1	3	1	1	0	2	2	2	0	2	2	2	0
Roseo_Cluster_231	3	1	1	1	0	2	3	1	8	0	0	0	0	3	0	0	0	1	0	5	2	1	2	0	0	1	0	5	0	4	4	2	2	0	0
Roseo_Cluster_904	2	0	1	3	5	1	0	0	5	0	2	0	0	5	6	0	0	1	0	1	3	2	3	0	1	1	0	2	0	3	1	2	0	0	2
Roseo_Cluster_1103	6	3	0	2	1	2	2	0	6	0	3	0	0	1	0	0	1	0	0	4	0	5	0	3	2	0	0	0	4	1	2	1	2	1	0
Roseo_Cluster_1457	0	1	0	6	3	1	1	0	3	0	10	1	0	1	2	0	0	0	0	1	4	4	1	1	2	0	0	1	1	4	1	1	1	0	1
Roseo_Cluster_1567	1	2	0	5	4	3	1	0	5	2	2	1	0	1	2	0	0	0	0	5	4	3	2	1	0	2	0	0	0	4	1	0	0	0	1
Roseo_Cluster_36	4	1	0	0	1	3	0	1	5	0	4	0	0	2	2	1	0	2	0	1	3	2	3	0	0	0	0	3	2	2	3	3	1	2	0
Roseo_Cluster_275	1	3	0	1	7	2	3	0	3	0	2	1	0	3	1	0	0	4	0	5	1	2	1	1	1	2	0	2	1	2	1	0	0	1	0
Roseo_Cluster_423	3	1	1	3	1	0	0	0	1	0	5	2	0	0	3	0	0	2	0	6	3	9	3	0	0	0	0	1	1	2	0	1	1	2	0
Roseo_Cluster_468	5	3	0	3	2	2	2	0	4	0	1	0	0	3	2	0	0	1	0	5	0	0	3	2	1	1	1	2	0	3	0	3	1	1	0
Roseo_Cluster_491	1	1	0	1	2	5	5	1	2	0	1	2	0	0	4	0	1	3	1	3	0	3	1	4	1	0	0	1	0	4	1	1	0	2	0
Roseo_Cluster_630	8	1	0	3	2	1	3	0	0	0	3	0	0	4	1	0	1	0	1	5	0	6	2	2	0	0	0	2	0	3	1	2	0	0	0
Roseo_Cluster_635	4	0	0	5	1	3	2	0	9	0	3	0	0	2	4	1	1	0	0	2	2	1	0	1	0	0	0	2	3	1	1	0	0	2	1
Roseo_Cluster_743	4	0	0	1	0	2	3	0	7	0	1	1	0	3	5	0	1	2	0	5	0	1	5	1	0	1	2	0	1	0	1	1	0	1	2
Roseo_Cluster_748	0	1	0	3	5	0	2	0	2	0	2	0	0	1	2	0	0	1	1	9	3	7	2	1	0	0	1	0	2	1	0	3	0	1	1
Roseo_Cluster_816	1	3	2	2	1	2	2	1	3	0	1	0	0	0	2	1	1	1	1	5	3	2	4	1	0	0	0	0	0	4	0	2	2	2	2
Roseo_Cluster_831	3	1	0	0	2	1	4	0	4	0	2	1	0	3	3	0	1	0	3	1	0	1	6	2	0	0	0	1	4	2	1	2	0	2	1
Roseo_Cluster_835	2	3	0	4	0	1	1	1	3	0	0	0	0	1	4	0	1	2	1	8	3	0	0	5	0	2	0	2	1	1	0	0	2	2	1
Roseo_Cluster_1250	7	0	1	1	4	3	5	0	3	0	1	0	0	1	0	0	0	1	1	4	1	2	4	1	0	1	0	2	0	1	1	1	1	3	1
Roseo_Cluster_1260	2	2	0	2	3	0	2	0	5	1	6	2	0	4	0	0	0	2	0	6	2	2	2	1	0	2	0	2	1	1	1	0	0	0	0
Roseo_Cluster_1432	5	1	0	2	0	3	2	0	5	1	1	0	0	0	0	0	1	2	1	4	3	1	2	2	2	2	0	0	3	2	2	1	0	3	0
Roseo_Cluster_1473	2	0	0	4	8	0	1	0	5	0	6	0	0	2	7	0	0	1	0	1	1	1	2	0	1	0	0	4	0	3	0	1	0	0	1
Roseo_Cluster_1658	0	5	0	2	5	1	0	0	5	0	1	0	0	1	1	0	0	3	0	3	4	8	5	1	0	1	0	2	1	0	0	1	0	1	0
Roseo_Cluster_144	4	2	0	0	1	0	2	0	6	1	3	1	0	5	3	1	0	2	0	4	4	1	2	0	0	0	1	1	0	3	0	1	1	0	1
Roseo_Cluster_189	2	1	0	1	1	2	0	0	4	0	0	2	0	0	0	0	1	0	1	2	3	4	3	2	2	0	0	1	2	4	4	1	1	4	2
Roseo_Cluster_473	5	2	0	2	2	4	2	0	5	0	1	0	0	1	1	0	0	1	1	6	1	1	2	3	2	0	0	1	2	2	0	1	1	1	0
Roseo_Cluster_536	0	2	0	4	3	2	0	0	3	0	7	2	0	1	2	0	1	2	1	3	3	1	3	1	0	1	1	2	0	0	0	1	2	2	0
Roseo_Cluster_767	2	1	0	2	6	0	0	0	2	0	7	0	0	3	3	0	0	1	1	3	3	1	2	0	0	1	0	1	3	2	0	2	1	2	1
Roseo_Cluster_945	2	1	1	2	2	1	0	0	1	0	2	1	0	0	2	1	0	0	1	2	2	2	6	3	2	1	0	2	0	4	2	3	1	3	0
Roseo_Cluster_1299	2	2	0	1	3	2	1	0	6	0	2	2	0	0	1	0	0	0	1	3	7	5	1	1	0	1	0	0	1	6	1	0	0	1	0
Roseo_Cluster_1692	4	0	0	4	0	1	1	0	4	0	1	3	0	0	0	0	0	0	1	5	2	5	6	0	2	2	0	0	4	1	1	3	0	0	0
Roseo_Cluster_79	1	1	1	5	2	2	1	0	4	0	3	1	0	0	0	1	1	2	0	4	2	3	1	1	4	0	1	0	1	2	1	1	2	1	0
Roseo_Cluster_220	3	1	1	1	1	1	3	0	6	0	3	0	0	0	1	2	0	1	1	5	3	3	2	1	0	2	0	0	0	0	1	5	0	2	0
Roseo_Cluster_512	0	0	1	2	4	2	1	0	6	0	8	0	0	0	6	0	0	0	0	3	2	1	1	2	2	0	0	0	1	3	0	3	0	1	0
Roseo_Cluster_735	1	1	0	2	3	2	0	0	4	0	2	0	0	1	2	2	0	1	1	7	4	3	5	2	0	0	0	1	1	2	1	0	0	0	1
Roseo_Cluster_736	2	0	0	0	3	1	2	1	10	0	1	2	0	4	3	0	0	0	0	4	2	2	2	1	0	3	0	0	0	1	0	2	2	1	0
Roseo_Cluster_992	0	3	1	2	0	0	5	0	11	0	2	0	0	1	1	0	0	0	1	2	6	1	1	1	1	2	0	1	1	3	0	2	0	1	0
Roseo_Cluster_1021	0	0	0	5	3	0	0	0	2	0	5	1	0	0	5	0	0	2	1	5	4	5	1	0	2	0	0	1	0	4	2	0	1	0	0
Roseo_Cluster_1216	4	2	0	4	1	1	0	0	6	0	3	0	0	1	4	1	0	0	0	10	0	2	1	1	0	0	0	2	1	1	1	1	0	2	0
Roseo_Cluster_1253	0	0	0	11	3	0	1	0	8	1	1	0	0	1	1	0	2	0	0	8	1	3	1	1	0	0	0	0	1	0	0	4	0	1	0
Roseo_Cluster_1258	2	1	1	1	2	0	1	0	9	0	5	0	0	1	5	2	0	0	1	4	1	6	0	0	1	1	0	1	0	2	0	0	1	1	0
Roseo_Cluster_1367	3	3	1	4	4	0	2	0	3	0	11	0	0	6	3	0	0	0	0	0	0	2	4	1	0	0	0	0	0	1	0	1	0	0	0
Roseo_Cluster_1680	1	1	0	1	1	4	5	0	2	0	0	0	0	0	0	0	0	0	1	5	3	3	3	2	1	0	0	2	3	5	3	2	0	1	0
Roseo_Cluster_121	2	0	0	2	3	0	1	0	6	0	7	1	0	4	2	0	0	0	1	2	0	4	2	0	0	2	0	2	1	3	1	1	0	0	1
Roseo_Cluster_172	5	1	0	1	2	2	3	0	1	0	2	0	1	1	4	0	1	1	0	6	0	0	0	0	0	1	0	0	0	7	1	2	3	3	0
Roseo_Cluster_216	4	6	0	1	0	4	2	0	4	1	1	0	0	2	1	0	1	3	1	3	0	0	3	1	1	1	0	2	2	0	0	3	1	0	0
Roseo_Cluster_274	1	3	0	4	2	3	2	0	3	0	1	1	0	1	0	0	0	0	3	6	4	3	0	1	2	0	1	1	0	1	0	4	0	1	0
Roseo_Cluster_281	4	0	1	0	2	3	3	0	4	0	3	3	0	0	1	0	0	2	0	5	1	3	3	1	0	1	0	0	0	3	3	1	0	0	1
Roseo_Cluster_286	4	1	0	1	1	2	2	0	2	0	1	0	0	1	0	0	0	1	0	2	5	5	6	1	1	5	0	0	2	0	1	2	1	1	0
Roseo_Cluster_290	1	2	0	4	2	1	1	2	3	0	2	1	0	1	2	0	0	0	0	5	2	2	2	2	3	2	0	1	0	1	2	1	0	2	1
Roseo_Cluster_574	4	2	0	2	4	1	1	0	4	0	2	0	0	2	2	0	0	0	0	6	1	0	1	0	0	0	0	4	0	5	2	2	1	2	0
Roseo_Cluster_813	5	0	0	1	0	2	2	0	2	0	4	1	0	1	2	0	0	0	1	2	2	4	7	0	0	1	0	0	0	2	3	3	1	1	1
Roseo_Cluster_907	5	0	1	1	0	1	1	0	4	0	1	1	0	2	1	0	0	0	0	2	1	6	4	0	1	1	0	2	1	7	2	1	1	1	0
Roseo_Cluster_1337	6	1	0	4	0	3	0	0	1	0	2	1	0	1	1	0	0	0	0	8	0	1	3	2	0	2	0	0	2	3	4	2	0	1	0
Roseo_Cluster_1361	3	1	0	4	5	0	1	0	6	0	0	0	0	2	2	0	0	0	2	7	1	1	5	0	0	2	0	0	0	1	1	3	1	0	0
Roseo_Cluster_1386	2	0	0	5	1	0	3	1	2	0	3	1	0	1	2	1	0	0	0	2	4	4	3	1	0	1	0	1	1	3	0	3	1	2	0
Roseo_Cluster_1398	2	2	0	0	1	0	0	0	5	0	3	0	1	1	2	0	0	0	1	2	2	9	3	3	1	1	0	2	1	4	0	2	0	0	0
Roseo_Cluster_1440	5	3	0	3	3	0	0	0	4	0	1	0	0	0	0	0	0	1	1	10	3	6	0	0	1	2	0	2	0	1	1	0	1	0	0
Roseo_Cluster_1477	0	1	0	4	10	0	0	0	1	0	9	0	0	4	0	0	0	1	0	3	2	3	1	0	0	1	0	1	0	4	1	0	0	1	1
Roseo_Cluster_1929	2	0	0	1	2	1	5	0	3	0	2	1	0	1	0	0	2	0	0	4	4	8	2	1	0	0	1	1	2	0	2	1	1	1	0
Roseo_Cluster_162	2	1	0	2	1	0	1	0	3	0	5	0	0	2	3	0	0	1	2	4	0	3	5	0	0	2	1	2	2	1	1	0	2	1	0
Roseo_Cluster_308	3	0	1	0	3	1	1	1	0	1	0	2	0	0	2	0	0	0	0	4	2	9	5	1	0	1	0	1	4	2	1	1	1	0	0
Roseo_Cluster_399	1	0	0	4	1	2	1	0	4	1	2	0	0	5	5	0	0	0	0	2	3	3	6	0	0	0	0	4	1	2	0	0	0	0	0
Roseo_Cluster_426	4	0	0	1	3	1	1	0	6	0	1	0	0	2	4	0	0	0	0	3	3	7	3	0	0	0	0	1	3	0	1	2	0	1	0
Roseo_Cluster_465	1	2	0	0	1	2	1	0	4	0	4	0	0	2	2	1	0	0	0	3	0	1	2	0	2	2	1	4	0	5	2	2	1	2	0
Roseo_Cluster_702	5	2	0	1	1	0	3	0	4	0	0	2	0	2	0	1	0	3	3	4	2	2	2	1	2	0	0	3	2	0	0	1	0	1	0
Roseo_Cluster_782	2	1	0	3	0	1	0	0	7	1	2	1	0	0	2	0	0	0	0	5	3	6	1	0	0	0	0	1	4	2	1	1	0	3	0
Roseo_Cluster_897	0	2	0	11	1	1	0	0	4	0	4	0	0	1	5	0	0	1	0	2	3	4	0	1	1	0	1	1	2	1	1	0	0	0	0
Roseo_Cluster_933	2	2	0	0	1	2	0	0	6	1	2	1	0	3	1	0	2	0	0	2	2	0	5	0	1	0	1	3	2	2	2	2	1	1	0
Roseo_Cluster_1030	2	2	0	2	3	1	1	0	4	0	1	1	0	1	3	0	1	0	0	3	5	6	0	1	0	0	0	3	2	1	0	3	1	0	0
Roseo_Cluster_1142	1	3	1	7	0	0	3	0	4	0	1	1	0	0	2	1	0	0	1	3	5	5	2	0	0	1	0	1	0	3	0	0	2	0	0
Roseo_Cluster_1325	4	4	1	4	1	1	0	0	2	0	1	0	0	0	1	1	0	1	1	1	0	5	4	4	0	3	1	2	0	2	1	0	1	0	1
Roseo_Cluster_1347	2	1	0	1	0	0	1	0	5	0	1	1	0	1	3	0	0	2	1	1	7	7	4	0	0	0	0	3	1	1	0	1	1	1	1
Roseo_Cluster_3	1	3	0	4	2	1	0	0	6	0	4	0	0	1	0	0	0	0	0	4	4	5	3	0	0	1	0	0	0	3	0	3	1	0	0
Roseo_Cluster_29	3	1	0	1	2	1	3	0	9	2	3	1	0	0	0	0	0	0	0	3	0	1	1	1	0	3	0	1	2	1	1	2	2	2	0
Roseo_Cluster_109	2	0	1	1	2	0	1	0	4	0	2	1	0	3	2	0	0	1	6	3	1	2	2	0	0	2	0	1	1	2	3	0	0	3	0
Roseo_Cluster_273	1	2	0	1	3	0	4	0	2	0	3	1	0	1	2	0	1	0	1	2	5	4	1	0	0	0	1	0	1	2	2	2	4	0	0
Roseo_Cluster_495	2	4	0	0	0	2	0	0	6	0	5	2	0	0	0	0	1	2	0	4	2	6	1	0	0	3	0	0	2	0	2	0	1	1	0
Roseo_Cluster_522	4	1	0	1	1	0	3	0	2	0	2	1	0	1	4	0	0	0	1	10	0	1	3	2	1	1	0	0	1	3	0	0	1	0	2
Roseo_Cluster_790	0	0	0	4	1	0	0	0	3	0	3	1	0	1	8	0	0	0	0	1	4	8	0	0	0	0	1	4	1	2	1	2	0	1	0
Roseo_Cluster_881	5	4	0	0	2	1	1	0	3	2	2	0	0	0	1	0	0	0	0	5	0	3	4	4	1	0	0	3	1	3	0	0	0	1	0
Roseo_Cluster_1015	2	1	0	2	0	3	0	0	8	0	1	0	0	5	3	0	0	2	0	3	4	0	4	2	0	1	0	1	1	0	0	1	2	0	0
Roseo_Cluster_1022	2	1	0	1	4	0	0	0	5	0	2	0	0	1	3	1	1	0	0	3	4	4	6	0	1	1	0	2	0	1	0	0	2	1	0
Roseo_Cluster_1129	3	2	0	3	1	2	0	0	2	0	1	1	0	2	3	1	0	1	0	2	3	2	3	2	3	1	0	1	1	0	1	0	1	4	0
